,MFACTOR,STATE,ST_CASE,VEH_NO
42627,0,48,481436,2
42628,0,48,481437,1
42629,0,48,481438,1
42630,0,48,481439,1
42631,0,48,481440,1
42632,0,48,481440,2
42633,0,48,481441,1
42634,0,48,481441,2
42635,0,48,481442,1
42636,0,48,481442,2
42637,0,48,481443,1
42638,0,48,481444,1
42639,0,48,481445,1
42640,0,48,481446,1
42641,0,48,481446,2
42642,0,48,481447,1
42643,0,48,481448,1
42644,0,48,481448,2
42645,1,48,481449,1
42646,0,48,481450,1
42647,0,48,481450,2
42648,0,48,481451,1
42649,0,48,481452,1
42650,99,48,481453,1
42651,99,48,481454,1
42652,0,48,481455,1
42653,0,48,481455,2
42654,0,48,481456,1
42655,0,48,481456,2
42656,0,48,481457,1
42657,0,48,481457,2
42658,0,48,481458,1
42659,1,48,481459,1
42660,0,48,481460,1
42661,0,48,481460,2
42662,0,48,481461,1
42663,0,48,481462,1
42664,0,48,481463,1
42665,0,48,481464,1
42666,0,48,481465,1
42667,0,48,481466,1
42668,0,48,481466,2
42669,0,48,481467,1
42670,0,48,481467,2
42671,0,48,481468,1
42672,0,48,481468,2
42673,0,48,481470,1
42674,0,48,481471,1
42675,1,48,481472,1
42676,0,48,481473,1
42677,0,48,481474,1
42678,0,48,481475,1
42679,0,48,481476,1
42680,0,48,481476,2
42681,0,48,481477,1
42682,0,48,481477,2
42683,0,48,481478,1
42684,0,48,481479,1
42685,0,48,481479,2
42686,0,48,481480,1
42687,0,48,481481,1
42688,0,48,481481,2
42689,0,48,481482,1
42690,0,48,481483,1
42691,0,48,481484,1
42692,0,48,481484,2
42693,0,48,481485,1
42694,0,48,481486,1
42695,0,48,481487,1
42696,0,48,481487,2
42697,0,48,481488,1
42698,2,48,481489,1
42699,0,48,481490,1
42700,0,48,481490,2
42701,0,48,481491,1
42702,0,48,481491,2
42703,99,48,481492,1
42704,0,48,481493,1
42705,0,48,481493,2
42706,0,48,481494,1
42707,0,48,481494,2
42708,0,48,481495,1
42709,0,48,481496,1
42710,0,48,481497,1
42711,0,48,481498,1
42712,0,48,481498,2
42713,0,48,481499,1
42714,0,48,481499,2
42715,0,48,481500,1
42716,0,48,481501,1
42717,0,48,481501,2
42718,0,48,481502,1
42719,0,48,481503,1
42720,0,48,481504,1
42721,0,48,481505,1
42722,0,48,481505,2
42723,0,48,481506,1
42724,0,48,481507,1
42725,0,48,481507,2
42726,0,48,481508,1
42727,0,48,481509,1
42728,0,48,481509,2
42729,0,48,481510,1
42730,0,48,481511,1
42731,0,48,481511,2
42732,0,48,481512,1
42733,0,48,481512,2
42734,0,48,481513,1
42735,0,48,481514,1
42736,0,48,481515,1
42737,0,48,481516,1
42738,99,48,481517,1
42739,0,48,481517,2
42740,0,48,481518,1
42741,0,48,481518,2
42742,0,48,481519,1
42743,0,48,481519,2
42744,0,48,481520,1
42745,0,48,481520,2
42746,0,48,481521,1
42747,0,48,481522,1
42748,0,48,481523,1
42749,0,48,481523,2
42750,0,48,481524,1
42751,0,48,481524,2
42752,0,48,481525,1
42753,0,48,481525,2
42754,0,48,481526,1
42755,0,48,481527,1
42756,0,48,481527,2
42757,0,48,481528,1
42758,0,48,481529,1
42759,0,48,481529,2
42760,0,48,481531,1
42761,0,48,481531,2
42762,0,48,481532,1
42763,0,48,481532,2
42764,1,48,481533,1
42765,0,48,481533,2
42766,0,48,481534,1
42767,0,48,481535,1
42768,0,48,481536,1
42769,0,48,481536,2
42770,0,48,481536,3
42771,0,48,481538,1
42772,0,48,481539,1
42773,0,48,481539,2
42774,0,48,481540,1
42775,0,48,481540,2
42776,0,48,481541,1
42777,0,48,481541,2
42778,0,48,481542,1
42779,0,48,481543,1
42780,0,48,481544,1
42781,0,48,481545,1
42782,0,48,481546,1
42783,0,48,481546,2
42784,0,48,481547,1
42785,0,48,481547,2
42786,0,48,481547,3
42787,0,48,481547,4
42788,0,48,481548,1
42789,0,48,481548,2
42790,0,48,481548,3
42791,0,48,481548,4
42792,0,48,481549,1
42793,0,48,481550,1
42794,0,48,481550,2
42795,0,48,481551,1
42796,0,48,481552,1
42797,0,48,481552,2
42798,0,48,481553,1
42799,0,48,481554,1
42800,0,48,481555,1
42801,0,48,481556,1
42802,0,48,481557,1
42803,0,48,481557,2
42804,0,48,481558,1
42805,0,48,481559,1
42806,0,48,481560,1
42807,0,48,481561,1
42808,0,48,481561,2
42809,0,48,481562,1
42810,0,48,481562,2
42811,0,48,481562,3
42812,0,48,481563,1
42813,0,48,481564,1
42814,0,48,481564,2
42815,0,48,481565,1
42816,0,48,481565,2
42817,0,48,481566,1
42818,0,48,481567,1
42819,0,48,481568,1
42820,0,48,481568,2
42821,0,48,481569,1
42822,0,48,481570,1
42823,0,48,481571,1
42824,0,48,481571,2
42825,0,48,481571,3
42826,0,48,481571,4
42827,0,48,481572,1
42828,0,48,481572,2
42829,1,48,481573,1
42830,0,48,481574,1
42831,0,48,481574,2
42832,0,48,481575,1
42833,0,48,481576,1
42834,0,48,481576,2
42835,0,48,481577,1
42836,0,48,481577,2
42837,0,48,481578,1
42838,0,48,481579,1
42839,0,48,481580,1
42840,0,48,481581,1
42841,0,48,481581,2
42842,0,48,481582,1
42843,0,48,481583,1
42844,0,48,481583,2
42845,0,48,481584,1
42846,0,48,481585,1
42847,1,48,481585,2
42848,0,48,481586,1
42849,0,48,481586,2
42850,0,48,481587,1
42851,0,48,481587,2
42852,0,48,481588,1
42853,0,48,481589,1
42854,0,48,481590,1
42855,0,48,481590,2
42856,0,48,481590,3
42857,1,48,481591,1
42858,0,48,481592,1
42859,0,48,481593,1
42860,0,48,481594,1
42861,0,48,481595,1
42862,0,48,481595,2
42863,0,48,481596,1
42864,0,48,481596,2
42865,0,48,481597,1
42866,0,48,481597,2
42867,0,48,481598,1
42868,0,48,481599,1
42869,0,48,481600,1
42870,0,48,481601,1
42871,0,48,481602,1
42872,0,48,481603,1
42873,99,48,481604,1
42874,0,48,481605,1
42875,0,48,481606,1
42876,0,48,481607,1
42877,0,48,481607,2
42878,0,48,481608,1
42879,99,48,481609,1
42880,0,48,481610,1
42881,0,48,481610,2
42882,0,48,481611,1
42883,0,48,481612,1
42884,0,48,481613,1
42885,0,48,481614,1
42886,0,48,481615,1
42887,0,48,481616,1
42888,0,48,481616,2
42889,0,48,481616,3
42890,0,48,481617,1
42891,0,48,481618,1
42892,0,48,481618,2
42893,0,48,481619,1
42894,0,48,481619,2
42895,0,48,481620,1
42896,0,48,481621,1
42897,0,48,481622,1
42898,0,48,481623,1
42899,0,48,481623,2
42900,0,48,481624,1
42901,0,48,481624,2
42902,0,48,481624,3
42903,0,48,481625,1
42904,0,48,481625,2
42905,0,48,481626,1
42906,0,48,481627,1
42907,0,48,481628,1
42908,0,48,481629,1
42909,0,48,481629,2
42910,0,48,481630,1
42911,0,48,481630,2
42912,0,48,481632,1
42913,0,48,481633,1
42914,0,48,481634,1
42915,0,48,481634,2
42916,0,48,481634,3
42917,0,48,481634,4
42918,0,48,481634,5
42919,0,48,481635,1
42920,0,48,481635,2
42921,0,48,481636,1
42922,0,48,481636,2
42923,0,48,481636,3
42924,0,48,481637,1
42925,0,48,481638,1
42926,0,48,481638,2
42927,0,48,481639,1
42928,2,48,481639,2
42929,0,48,481640,1
42930,0,48,481640,2
42931,0,48,481641,1
42932,0,48,481641,2
42933,0,48,481642,1
42934,0,48,481642,2
42935,0,48,481643,1
42936,0,48,481644,1
42937,0,48,481645,1
42938,0,48,481646,1
42939,0,48,481647,1
42940,0,48,481648,1
42941,0,48,481649,1
42942,0,48,481650,1
42943,0,48,481650,2
42944,0,48,481651,1
42945,0,48,481652,1
42946,0,48,481653,1
42947,0,48,481654,1
42948,0,48,481655,1
42949,0,48,481656,1
42950,0,48,481657,1
42951,0,48,481658,1
42952,0,48,481658,2
42953,0,48,481659,1
42954,0,48,481659,2
42955,0,48,481660,1
42956,0,48,481660,2
42957,0,48,481661,1
42958,0,48,481661,2
42959,0,48,481662,1
42960,0,48,481662,2
42961,0,48,481663,1
42962,0,48,481664,1
42963,0,48,481664,2
42964,0,48,481665,1
42965,0,48,481666,1
42966,0,48,481667,1
42967,98,48,481668,1
42968,0,48,481669,1
42969,0,48,481669,2
42970,0,48,481670,1
42971,0,48,481670,2
42972,0,48,481670,3
42973,0,48,481671,1
42974,0,48,481672,1
42975,0,48,481673,1
42976,0,48,481674,1
42977,0,48,481675,1
42978,0,48,481676,1
42979,0,48,481677,1
42980,0,48,481677,2
42981,0,48,481678,1
42982,0,48,481678,2
42983,0,48,481679,1
42984,0,48,481679,2
42985,0,48,481680,1
42986,0,48,481681,1
42987,0,48,481681,2
42988,0,48,481682,2
42989,0,48,481683,1
42990,0,48,481684,1
42991,0,48,481684,2
42992,0,48,481685,1
42993,0,48,481686,1
42994,0,48,481687,1
42995,0,48,481688,1
42996,0,48,481688,2
42997,0,48,481689,1
42998,0,48,481690,1
42999,0,48,481690,2
43000,0,48,481691,1
43001,0,48,481692,1
43002,0,48,481692,2
43003,0,48,481693,1
43004,0,48,481693,2
43005,0,48,481694,1
43006,0,48,481694,2
43007,0,48,481695,1
43008,0,48,481695,2
43009,0,48,481696,1
43010,0,48,481696,2
43011,0,48,481697,1
43012,0,48,481697,2
43013,0,48,481697,3
43014,0,48,481698,1
43015,0,48,481699,1
43016,0,48,481699,2
43017,0,48,481700,1
43018,0,48,481700,2
43019,0,48,481701,1
43020,0,48,481701,2
43021,0,48,481702,1
43022,0,48,481702,2
43023,0,48,481703,1
43024,0,48,481704,1
43025,0,48,481705,1
43026,0,48,481706,1
43027,0,48,481707,1
43028,0,48,481707,2
43029,99,48,481708,1
43030,0,48,481709,1
43031,0,48,481709,2
43032,0,48,481710,1
43033,0,48,481711,1
43034,0,48,481711,2
43035,0,48,481712,1
43036,0,48,481713,1
43037,0,48,481713,2
43038,0,48,481714,1
43039,0,48,481714,2
43040,0,48,481714,3
43041,0,48,481714,4
43042,0,48,481715,1
43043,0,48,481716,1
43044,0,48,481717,1
43045,0,48,481718,1
43046,0,48,481718,2
43047,0,48,481719,1
43048,0,48,481720,1
43049,0,48,481720,2
43050,0,48,481721,1
43051,0,48,481722,1
43052,0,48,481723,1
43053,0,48,481724,1
43054,0,48,481725,1
43055,0,48,481725,2
43056,0,48,481726,1
43057,0,48,481726,2
43058,0,48,481726,3
43059,0,48,481727,1
43060,0,48,481728,1
43061,0,48,481729,1
43062,0,48,481729,2
43063,0,48,481729,3
43064,0,48,481729,4
43065,0,48,481729,5
43066,0,48,481729,6
43067,0,48,481729,7
43068,0,48,481729,8
43069,0,48,481729,9
43070,0,48,481731,1
43071,0,48,481732,1
43072,0,48,481732,2
43073,0,48,481732,3
43074,0,48,481733,1
43075,0,48,481733,2
43076,0,48,481733,3
43077,0,48,481733,4
43078,0,48,481733,5
43079,0,48,481733,6
43080,0,48,481734,1
43081,0,48,481734,2
43082,0,48,481735,1
43083,0,48,481736,1
43084,0,48,481737,1
43085,0,48,481737,2
43086,0,48,481738,1
43087,0,48,481739,1
43088,0,48,481740,1
43089,0,48,481741,1
43090,0,48,481742,1
43091,0,48,481742,2
43092,0,48,481743,1
43093,0,48,481743,3
43094,0,48,481744,1
43095,0,48,481744,2
43096,0,48,481745,1
43097,0,48,481745,2
43098,0,48,481746,1
43099,0,48,481747,1
43100,0,48,481748,1
43101,1,48,481749,1
43102,0,48,481749,2
43103,0,48,481750,1
43104,0,48,481750,2
43105,0,48,481750,3
43106,0,48,481751,1
43107,0,48,481751,2
43108,0,48,481752,1
43109,0,48,481753,1
43110,0,48,481753,2
43111,0,48,481754,1
43112,0,48,481754,2
43113,0,48,481755,1
43114,0,48,481755,2
43115,0,48,481756,1
43116,0,48,481756,2
43117,0,48,481757,1
43118,0,48,481758,1
43119,0,48,481758,2
43120,0,48,481758,3
43121,0,48,481758,4
43122,0,48,481759,1
43123,0,48,481760,1
43124,0,48,481761,1
43125,0,48,481762,1
43126,0,48,481762,2
43127,1,48,481763,1
43128,3,48,481763,1
43129,0,48,481764,1
43130,0,48,481764,2
43131,0,48,481765,1
43132,0,48,481766,1
43133,0,48,481767,1
43134,0,48,481767,2
43135,0,48,481767,3
43136,0,48,481768,1
43137,0,48,481769,1
43138,0,48,481769,2
43139,0,48,481770,1
43140,0,48,481770,2
43141,0,48,481771,1
43142,0,48,481771,2
43143,0,48,481772,1
43144,0,48,481772,2
43145,0,48,481772,3
43146,0,48,481773,1
43147,0,48,481773,2
43148,0,48,481774,1
43149,0,48,481775,1
43150,0,48,481775,2
43151,0,48,481775,3
43152,0,48,481776,1
43153,0,48,481776,2
43154,0,48,481777,1
43155,0,48,481777,2
43156,0,48,481778,1
43157,0,48,481779,1
43158,0,48,481779,2
43159,0,48,481779,3
43160,0,48,481780,1
43161,0,48,481780,2
43162,0,48,481781,1
43163,0,48,481781,2
43164,0,48,481782,1
43165,0,48,481782,2
43166,0,48,481783,1
43167,0,48,481783,2
43168,0,48,481784,1
43169,0,48,481785,1
43170,0,48,481786,1
43171,0,48,481787,1
43172,0,48,481788,1
43173,0,48,481788,2
43174,99,48,481789,1
43175,0,48,481790,1
43176,0,48,481790,2
43177,0,48,481791,1
43178,0,48,481792,1
43179,0,48,481793,1
43180,0,48,481794,1
43181,0,48,481794,2
43182,97,48,481795,1
43183,0,48,481795,2
43184,0,48,481796,1
43185,0,48,481797,1
43186,1,48,481798,1
43187,0,48,481799,1
43188,0,48,481800,1
43189,0,48,481800,2
43190,0,48,481801,1
43191,97,48,481801,2
43192,0,48,481802,1
43193,0,48,481802,2
43194,0,48,481803,1
43195,0,48,481805,1
43196,0,48,481806,1
43197,0,48,481807,1
43198,0,48,481807,2
43199,0,48,481808,1
43200,0,48,481809,1
43201,0,48,481810,1
43202,0,48,481810,2
43203,0,48,481812,1
43204,0,48,481813,1
43205,0,48,481813,2
43206,0,48,481814,1
43207,0,48,481815,1
43208,0,48,481815,2
43209,0,48,481816,1
43210,0,48,481816,2
43211,0,48,481817,1
43212,0,48,481817,2
43213,0,48,481818,1
43214,0,48,481819,1
43215,0,48,481820,1
43216,0,48,481820,2
43217,0,48,481820,3
43218,0,48,481821,1
43219,0,48,481821,2
43220,0,48,481823,1
43221,0,48,481823,2
43222,0,48,481824,1
43223,0,48,481825,1
43224,0,48,481825,2
43225,0,48,481826,1
43226,0,48,481827,1
43227,0,48,481828,1
43228,0,48,481829,1
43229,0,48,481830,1
43230,0,48,481831,1
43231,0,48,481832,1
43232,0,48,481833,1
43233,0,48,481834,1
43234,0,48,481834,2
43235,0,48,481835,1
43236,0,48,481836,1
43237,0,48,481837,1
43238,0,48,481838,1
43239,99,48,481839,1
43240,0,48,481839,2
43241,0,48,481840,1
43242,0,48,481840,2
43243,0,48,481841,1
43244,0,48,481841,2
43245,99,48,481841,3
43246,0,48,481842,1
43247,0,48,481842,2
43248,0,48,481843,1
43249,0,48,481844,1
43250,0,48,481844,2
43251,0,48,481846,1
43252,17,48,481846,2
43253,0,48,481846,3
43254,0,48,481846,4
43255,0,48,481847,1
43256,0,48,481847,2
43257,0,48,481847,3
43258,0,48,481848,1
43259,0,48,481849,1
43260,0,48,481850,1
43261,0,48,481850,2
43262,0,48,481851,1
43263,0,48,481852,1
43264,0,48,481852,2
43265,0,48,481852,3
43266,0,48,481853,1
43267,0,48,481854,1
43268,0,48,481854,2
43269,0,48,481855,1
43270,0,48,481855,2
43271,0,48,481856,1
43272,0,48,481856,2
43273,0,48,481857,1
43274,0,48,481858,1
43275,0,48,481859,1
43276,0,48,481859,2
43277,0,48,481860,1
43278,0,48,481860,2
43279,0,48,481861,1
43280,0,48,481862,1
43281,0,48,481862,2
43282,0,48,481863,1
43283,0,48,481863,2
43284,0,48,481863,3
43285,0,48,481863,4
43286,0,48,481864,1
43287,0,48,481864,2
43288,0,48,481865,1
43289,0,48,481865,2
43290,1,48,481866,1
43291,0,48,481867,1
43292,0,48,481868,1
43293,0,48,481868,2
43294,0,48,481868,3
43295,0,48,481869,1
43296,0,48,481869,2
43297,0,48,481870,1
43298,0,48,481870,2
43299,0,48,481871,1
43300,0,48,481872,1
43301,0,48,481873,1
43302,0,48,481873,2
43303,0,48,481874,1
43304,0,48,481874,2
43305,0,48,481875,1
43306,0,48,481876,1
43307,0,48,481876,2
43308,0,48,481877,1
43309,0,48,481878,1
43310,0,48,481878,2
43311,0,48,481878,3
43312,0,48,481878,4
43313,0,48,481879,1
43314,0,48,481880,1
43315,0,48,481881,1
43316,0,48,481881,2
43317,0,48,481882,1
43318,0,48,481882,2
43319,0,48,481884,1
43320,0,48,481884,2
43321,0,48,481885,1
43322,0,48,481885,2
43323,0,48,481886,1
43324,0,48,481887,1
43325,0,48,481887,2
43326,1,48,481888,1
43327,0,48,481889,1
43328,0,48,481889,2
43329,0,48,481890,1
43330,0,48,481890,2
43331,0,48,481891,1
43332,1,48,481892,1
43333,0,48,481892,2
43334,0,48,481893,1
43335,0,48,481894,1
43336,0,48,481894,2
43337,0,48,481895,1
43338,9,48,481896,1
43339,0,48,481896,2
43340,0,48,481897,1
43341,0,48,481898,1
43342,0,48,481899,1
43343,0,48,481899,2
43344,0,48,481901,1
43345,0,48,481901,2
43346,0,48,481902,1
43347,0,48,481902,2
43348,0,48,481902,3
43349,0,48,481903,1
43350,0,48,481904,1
43351,0,48,481904,2
43352,0,48,481904,3
43353,0,48,481905,1
43354,0,48,481905,2
43355,0,48,481905,3
43356,0,48,481906,1
43357,0,48,481907,1
43358,0,48,481908,1
43359,0,48,481908,2
43360,1,48,481909,1
43361,0,48,481910,1
43362,0,48,481912,1
43363,0,48,481912,2
43364,0,48,481913,1
43365,0,48,481914,1
43366,0,48,481915,1
43367,0,48,481916,1
43368,0,48,481916,2
43369,0,48,481917,1
43370,0,48,481917,2
43371,1,48,481918,1
43372,0,48,481918,2
43373,0,48,481919,1
43374,0,48,481919,2
43375,0,48,481920,1
43376,0,48,481920,2
43377,0,48,481920,3
43378,0,48,481920,4
43379,0,48,481921,1
43380,0,48,481921,2
43381,0,48,481922,1
43382,0,48,481922,2
43383,0,48,481923,1
43384,0,48,481924,1
43385,0,48,481924,2
43386,0,48,481925,1
43387,0,48,481926,1
43388,0,48,481927,1
43389,0,48,481928,1
43390,0,48,481928,2
43391,0,48,481930,1
43392,1,48,481930,2
43393,0,48,481931,1
43394,0,48,481932,1
43395,0,48,481933,1
43396,0,48,481933,2
43397,1,48,481934,1
43398,0,48,481934,2
43399,0,48,481935,1
43400,0,48,481936,1
43401,0,48,481936,2
43402,0,48,481937,1
43403,0,48,481938,1
43404,0,48,481938,2
43405,0,48,481938,3
43406,0,48,481939,1
43407,0,48,481940,1
43408,1,48,481941,1
43409,0,48,481942,1
43410,0,48,481944,1
43411,0,48,481944,2
43412,1,48,481945,1
43413,0,48,481946,1
43414,0,48,481946,2
43415,0,48,481946,3
43416,0,48,481947,1
43417,0,48,481947,2
43418,0,48,481948,1
43419,0,48,481948,2
43420,0,48,481949,1
43421,0,48,481950,1
43422,0,48,481951,1
43423,0,48,481952,1
43424,0,48,481952,2
43425,0,48,481953,1
43426,0,48,481954,1
43427,0,48,481954,2
43428,1,48,481955,1
43429,0,48,481956,1
43430,0,48,481956,2
43431,0,48,481958,1
43432,0,48,481958,2
43433,0,48,481959,1
43434,0,48,481960,1
43435,0,48,481960,2
43436,0,48,481961,1
43437,0,48,481961,2
43438,0,48,481962,1
43439,0,48,481963,1
43440,0,48,481964,1
43441,0,48,481965,1
43442,0,48,481966,1
43443,0,48,481966,2
43444,7,48,481967,1
43445,0,48,481968,1
43446,0,48,481968,2
43447,0,48,481968,3
43448,0,48,481969,1
43449,0,48,481970,1
43450,0,48,481970,2
43451,0,48,481971,1
43452,0,48,481972,1
43453,0,48,481973,1
43454,0,48,481974,1
43455,0,48,481974,2
43456,0,48,481975,1
43457,0,48,481975,2
43458,0,48,481976,1
43459,0,48,481977,1
43460,0,48,481978,1
43461,0,48,481978,2
43462,0,48,481979,1
43463,0,48,481980,1
43464,0,48,481981,1
43465,0,48,481982,1
43466,0,48,481983,1
43467,99,48,481984,1
43468,0,48,481984,2
43469,0,48,481985,1
43470,0,48,481985,2
43471,0,48,481986,1
43472,0,48,481987,1
43473,0,48,481988,1
43474,99,48,481989,1
43475,0,48,481990,1
43476,0,48,481990,2
43477,0,48,481991,1
43478,0,48,481992,1
43479,0,48,481993,1
43480,0,48,481994,1
43481,0,48,481995,1
43482,0,48,481995,2
43483,0,48,481996,1
43484,0,48,481996,2
43485,0,48,481997,1
43486,0,48,481997,2
43487,0,48,481998,1
43488,0,48,481998,2
43489,0,48,481998,3
43490,0,48,481999,1
43491,0,48,482000,1
43492,0,48,482001,1
43493,0,48,482002,1
43494,0,48,482002,2
43495,99,48,482003,1
43496,0,48,482004,1
43497,0,48,482005,1
43498,0,48,482005,2
43499,0,48,482006,1
43500,0,48,482006,2
43501,0,48,482007,1
43502,0,48,482008,1
43503,0,48,482008,2
43504,0,48,482009,1
43505,0,48,482010,1
43506,0,48,482011,1
43507,0,48,482012,1
43508,0,48,482012,2
43509,0,48,482013,1
43510,0,48,482014,1
43511,0,48,482015,1
43512,0,48,482015,2
43513,0,48,482016,1
43514,0,48,482016,2
43515,0,48,482017,1
43516,0,48,482018,1
43517,0,48,482018,2
43518,0,48,482019,1
43519,0,48,482019,2
43520,0,48,482020,1
43521,0,48,482021,1
43522,0,48,482021,2
43523,0,48,482021,3
43524,0,48,482022,1
43525,0,48,482023,1
43526,0,48,482023,2
43527,0,48,482023,3
43528,0,48,482023,4
43529,0,48,482023,5
43530,0,48,482024,1
43531,0,48,482025,1
43532,0,48,482025,2
43533,0,48,482025,3
43534,0,48,482025,4
43535,0,48,482026,1
43536,0,48,482027,1
43537,0,48,482027,2
43538,0,48,482027,3
43539,0,48,482028,1
43540,0,48,482028,2
43541,0,48,482029,1
43542,0,48,482029,2
43543,0,48,482029,3
43544,0,48,482029,4
43545,0,48,482030,1
43546,0,48,482030,2
43547,0,48,482030,3
43548,0,48,482030,4
43549,0,48,482030,5
43550,0,48,482031,1
43551,0,48,482031,2
43552,0,48,482032,1
43553,0,48,482033,1
43554,1,48,482034,1
43555,0,48,482035,1
43556,0,48,482036,1
43557,0,48,482036,2
43558,0,48,482037,1
43559,0,48,482038,1
43560,0,48,482039,1
43561,0,48,482039,2
43562,0,48,482040,1
43563,0,48,482040,2
43564,0,48,482041,1
43565,0,48,482042,1
43566,0,48,482042,2
43567,0,48,482043,1
43568,99,48,482044,1
43569,0,48,482045,1
43570,0,48,482045,2
43571,0,48,482046,1
43572,0,48,482046,2
43573,0,48,482047,1
43574,1,48,482048,1
43575,0,48,482048,2
43576,0,48,482049,1
43577,0,48,482050,1
43578,0,48,482050,2
43579,0,48,482051,1
43580,0,48,482051,2
43581,0,48,482052,1
43582,0,48,482053,1
43583,0,48,482054,1
43584,0,48,482054,2
43585,0,48,482055,1
43586,0,48,482055,2
43587,0,48,482056,1
43588,0,48,482057,1
43589,1,48,482058,1
43590,0,48,482059,1
43591,0,48,482060,1
43592,0,48,482060,2
43593,0,48,482061,1
43594,0,48,482061,2
43595,0,48,482062,1
43596,0,48,482062,2
43597,0,48,482062,3
43598,0,48,482062,4
43599,0,48,482062,5
43600,0,48,482062,6
43601,0,48,482063,1
43602,0,48,482063,2
43603,0,48,482064,1
43604,0,48,482064,2
43605,0,48,482065,1
43606,0,48,482065,2
43607,0,48,482066,1
43608,0,48,482067,1
43609,0,48,482067,2
43610,0,48,482068,1
43611,0,48,482068,2
43612,0,48,482069,1
43613,0,48,482070,1
43614,0,48,482071,1
43615,0,48,482072,1
43616,1,48,482073,1
43617,0,48,482073,2
43618,0,48,482074,1
43619,99,48,482075,1
43620,0,48,482076,1
43621,1,48,482076,2
43622,0,48,482077,1
43623,0,48,482077,2
43624,0,48,482078,1
43625,0,48,482079,1
43626,0,48,482080,1
43627,0,48,482081,1
43628,0,48,482081,2
43629,0,48,482082,1
43630,0,48,482083,1
43631,0,48,482084,1
43632,0,48,482085,1
43633,0,48,482086,1
43634,0,48,482087,1
43635,1,48,482088,1
43636,0,48,482089,1
43637,0,48,482089,2
43638,0,48,482089,3
43639,0,48,482090,1
43640,0,48,482091,1
43641,0,48,482092,1
43642,0,48,482093,1
43643,0,48,482094,1
43644,9,48,482094,2
43645,2,48,482095,1
43646,0,48,482095,2
43647,0,48,482095,3
43648,0,48,482096,1
43649,0,48,482097,1
43650,0,48,482097,2
43651,0,48,482097,3
43652,0,48,482097,4
43653,0,48,482099,1
43654,0,48,482100,1
43655,0,48,482101,1
43656,0,48,482102,1
43657,0,48,482103,1
43658,0,48,482104,1
43659,0,48,482104,2
43660,0,48,482105,1
43661,0,48,482106,1
43662,0,48,482106,2
43663,0,48,482106,3
43664,0,48,482107,1
43665,0,48,482108,1
43666,0,48,482109,1
43667,0,48,482110,1
43668,0,48,482110,2
43669,0,48,482111,1
43670,0,48,482112,1
43671,0,48,482112,2
43672,0,48,482113,1
43673,99,48,482114,1
43674,0,48,482115,1
43675,0,48,482115,2
43676,0,48,482116,1
43677,0,48,482116,2
43678,0,48,482117,1
43679,0,48,482117,2
43680,0,48,482118,1
43681,0,48,482119,1
43682,0,48,482120,1
43683,0,48,482122,1
43684,0,48,482123,1
43685,0,48,482124,1
43686,0,48,482125,1
43687,0,48,482125,2
43688,0,48,482126,1
43689,0,48,482127,1
43690,0,48,482127,2
43691,0,48,482128,1
43692,0,48,482129,1
43693,0,48,482129,2
43694,0,48,482130,1
43695,0,48,482131,1
43696,0,48,482131,2
43697,0,48,482132,1
43698,0,48,482133,1
43699,0,48,482133,2
43700,0,48,482134,1
43701,0,48,482134,2
43702,0,48,482135,1
43703,0,48,482135,2
43704,0,48,482136,1
43705,0,48,482137,1
43706,0,48,482137,2
43707,0,48,482138,1
43708,1,48,482138,2
43709,0,48,482139,1
43710,1,48,482140,1
43711,0,48,482140,2
43712,0,48,482140,3
43713,0,48,482141,1
43714,0,48,482142,1
43715,0,48,482143,1
43716,0,48,482143,2
43717,0,48,482144,1
43718,0,48,482144,2
43719,0,48,482144,3
43720,0,48,482145,1
43721,0,48,482145,2
43722,0,48,482145,3
43723,0,48,482145,4
43724,0,48,482145,5
43725,0,48,482145,6
43726,0,48,482146,1
43727,0,48,482146,2
43728,0,48,482147,1
43729,0,48,482148,1
43730,0,48,482148,2
43731,0,48,482149,1
43732,0,48,482149,2
43733,0,48,482150,1
43734,0,48,482151,1
43735,0,48,482152,1
43736,0,48,482153,1
43737,0,48,482154,1
43738,0,48,482154,2
43739,0,48,482155,1
43740,0,48,482156,1
43741,0,48,482157,1
43742,0,48,482158,1
43743,0,48,482158,2
43744,0,48,482159,1
43745,0,48,482160,1
43746,0,48,482160,2
43747,0,48,482161,1
43748,0,48,482161,2
43749,0,48,482162,1
43750,0,48,482162,2
43751,0,48,482162,3
43752,0,48,482162,4
43753,0,48,482162,5
43754,0,48,482163,1
43755,0,48,482163,2
43756,0,48,482164,1
43757,0,48,482165,1
43758,0,48,482165,2
43759,0,48,482165,3
43760,0,48,482165,4
43761,0,48,482165,5
43762,0,48,482165,6
43763,0,48,482166,1
43764,0,48,482167,1
43765,0,48,482168,1
43766,0,48,482168,2
43767,0,48,482169,1
43768,0,48,482169,2
43769,0,48,482170,1
43770,0,48,482170,2
43771,0,48,482171,1
43772,0,48,482171,2
43773,0,48,482172,1
43774,0,48,482173,1
43775,0,48,482174,1
43776,0,48,482174,2
43777,0,48,482176,1
43778,0,48,482177,1
43779,0,48,482177,2
43780,0,48,482178,1
43781,0,48,482179,1
43782,0,48,482179,2
43783,0,48,482180,1
43784,0,48,482181,1
43785,0,48,482182,1
43786,0,48,482182,2
43787,0,48,482183,1
43788,0,48,482183,2
43789,2,48,482184,1
43790,0,48,482185,2
